X,Y,FID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DAT,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATE_CREAT
-73.938869804999968,40.81472697700007,6050,0017810037,Harlem Hospital Center,15 West 136Th St.,Not Available,New York,NY,10037,Not Available,(212) 491-8400,General Acute Care Hospital,Open,286,New York,36061,US,40.8147,-73.9389,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-01-03T00:00:00.000Z,http://www.nyc.gov/html/hhc/harlem,1445,Not Available,36,Government - Local,0,286,I,Not Available,2013-10-23T00:00:00.000Z
-156.917895770999934,20.826142447000056,6051,0001796763,Lanai Community Hospital,628 7th St,Not Available,Lanai City,HI,96763,Not Available,(808) 565-6411,Special Hospital,Open,24,Maui,15009,US,20.8261,-156.918,622310,"Hospitals, Specialty (Except Psychiatric, Substance Abuse)",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-04T00:00:00.000Z,http://www.lch.hhsc.org,Not Available,Not Available,15,Government - State,0,24,Not Available,Not Available,2013-08-26T00:00:00.000Z
-88.430963644999963,43.77757679200004,6052,0003954935,ST AGNES HSPTL,430 E DIVISON ST,Not Available,Fond Du Lac,WI,54935,Not Available,(920) 929-2300,General Acute Care Hospital,Open,174,Fond du Lac,55039,US,43.7776,-88.431,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.agnesian.com,120,Not Available,55,Non-profit,0,174,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.982814363999978,40.734403133000058,6053,0017910003,NYU Hospital for Joint Diseases,301 E 17Th St,Not Available,New York,NY,10003,Not Available,(212) 404-4301,General Acute Care Hospital,Open,0,New York,36061,US,40.7344,-73.9828,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://hjd.med.nyu.edu/,1446,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-90.708015276999973,43.133172794000075,6054,0004053805,BOSCOBEL AREA HEALTH CARE,205 PARKER ST,Not Available,Boscobel,WI,53805,Not Available,(608) 375-4112,General Acute Care Hospital,Open,25,Grant,55043,US,43.1332,-90.708,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.boscobelhealth.com,1048,Not Available,55,Non-profit,0,25,Not Available,Y,2013-10-24T00:00:00.000Z
-73.954199384999981,40.764395143000058,6055,0018010021,Hospital for Special Surgery,535 East 70Th St,Not Available,New York,NY,10021,Not Available,(212) 606-1000,General Acute Care Hospital,Open,203,New York,36061,US,40.7644,-73.9542,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.hss.edu,1447,Not Available,36,Non-profit,0,203,Not Available,Not Available,2013-10-23T00:00:00.000Z
-157.801493448999963,21.27325508400002,6056,0001896816,Leahi Hospital,3675 Kilauea Avenue,Not Available,Honolulu,HI,96816,Not Available,(808) 733-8000,Special Hospital,Open,164,Honolulu,15003,US,21.2733,-157.801,622310,"Hospitals, Specialty (Except Psychiatric, Substance Abuse)",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-04T00:00:00.000Z,http://www.hhsc.org,Not Available,Not Available,15,Government - State,0,164,Not Available,Not Available,2013-08-26T00:00:00.000Z
-90.708863101999953,42.843907552000069,6057,0004153813,GRANT REG HLTH CTR,507 S MONROE ST,Not Available,Lancaster,WI,53813,Not Available,(608) 723-2143,General Acute Care Hospital,Open,8,Grant,55043,US,42.8439,-90.7089,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.grantregional.com,1025,Not Available,55,Non-profit,0,8,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.960890771999971,40.773702681000032,6058,0018110021,Lenox Hill Hospital,100 E 77Th St,Not Available,New York,NY,10021,Not Available,(212) 434-2000,General Acute Care Hospital,Open,0,New York,36061,US,40.7737,-73.9609,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.lenoxhillhospital.org,1450,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-156.48933102899997,20.884513592000058,6059,0001996793,Maui Memorial Medical Center,221 Mahalani St,Not Available,Wailuku,HI,96793,Not Available,(808) 442-5101,General Acute Care Hospital,Open,213,Maui,15009,US,20.8845,-156.489,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-04T00:00:00.000Z,http://www.mmmc.hhsc.org,Not Available,Not Available,15,Government - State,0,213,III,Not Available,2013-08-26T00:00:00.000Z
-90.47913063599999,42.744933673000041,6060,0004253818,SOUTHWEST HEALTH CARE GEROPSYCH UNIT,1185 NORTH ELM STREET,Not Available,Platteville,WI,53818,Not Available,(608) 348-2331,Psychiatric Hospital,Open,25,Grant,55043,US,42.7449,-90.4791,622210,"Hospitals, psychiatric (except convalescent)",http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.southwesthealth.org,1063,Not Available,55,Non-profit,0,25,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.944530228999952,40.784926940000048,6061,0018210029,Metropolitan Hospital Center,1901 1St Ave,Not Available,New York,NY,10029,Not Available,(212) 230-6262,General Acute Care Hospital,Open,324,New York,36061,US,40.7849,-73.9445,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-01-03T00:00:00.000Z,http://www.nyc.gov/html/hhc/mhc/html/home/home.shtml,1454,Not Available,36,Government - Local,0,324,Not Available,Not Available,2013-10-23T00:00:00.000Z
-157.01725267399999,21.094108022000057,6062,0002096748,Molokai General Hospital,280 Home Olu Pl,Not Available,Kaunakakai,HI,96748,Not Available,(808) 553-5331,General Acute Care Hospital,Open,15,Maui,15009,US,21.0941,-157.017,622210,"Hospitals, general medical and surgical",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.queens.org,Not Available,Not Available,15,Non-profit,0,15,Not Available,Not Available,2013-08-26T00:00:00.000Z
-73.956610765999983,40.764311701000047,6063,0018310021,Memorial Sloan-Kettering Cancer Center Rockville Centre,1000 N Village Ave,Not Available,Commack,NY,10021,Not Available,(212) 227-3554,Special Hospital,Open,0,New York,36061,US,40.7643,-73.9566,622310,"Hospitals, Specialty (Except Psychiatric, Substance Abuse)",https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.mskcc.org/cancer-care/suburban-outpatient/msk-center-rockville-centre,1453,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-88.941226359999973,43.978477154000075,6064,0004354923,BERLIN MEMORIAL HOSPITAL,225 MEMORIAL DRIVE,Not Available,Berlin,WI,54923,Not Available,(920) 361-1313,General Acute Care Hospital,Open,75,Green Lake,55047,US,43.9785,-88.9412,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.chnwi.org,1060,Not Available,55,Non-profit,0,75,Not Available,Not Available,2013-10-24T00:00:00.000Z
-155.66442088499997,20.022308897000073,6065,0002196743,North Hawaii Community Hospital,67-1125 Mamalahoa Hwy,Not Available,Kamuela,HI,96743,Not Available,(808) 885-4444,General Acute Care Hospital,Open,33,Hawaii,15001,US,20.0223,-155.664,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.northhawaiicommunityhospital.org,Not Available,Not Available,15,Non-profit,0,33,Not Available,Not Available,2013-08-26T00:00:00.000Z
-73.984483309999973,40.731853063000067,6066,0018410003,New York Eye and Ear Infirmary,310 E 14Th St,Not Available,New York,NY,10003,Not Available,(212) 979-4000,General Acute Care Hospital,Open,32,New York,36061,US,40.7319,-73.9845,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.nyee.edu,1460,Not Available,36,Non-profit,0,32,Not Available,Not Available,2013-10-23T00:00:00.000Z
-90.458156490999954,42.719631217000021,6067,0004453818,SOUTHWEST HEALTH CENTER INC,1400 EAST SIDE RD,Not Available,Platteville,WI,53818,Not Available,(608) 342-4701,General Acute Care Hospital,Open,119,Grant,55043,US,42.7196,-90.4582,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.southwesthealth.org,1059,Not Available,55,Non-profit,0,119,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.978684786999963,40.745691752000027,6068,0018510003,NYU Imaging Center,160 E 34Th St,Not Available,New York,NY,10003,Not Available,(212) 261-8686,General Acute Care Hospital,Open,0,New York,36061,US,40.7457,-73.9787,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.med.nyu.edu/di/aboutus/,1463,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-157.938695571000011,21.383478638000039,6069,0002296701,Pali Momi Medical Center,98-1079  Moanalua Rd,Not Available,Aiea,HI,96701,Not Available,(808) 486-6000,General Acute Care Hospital,Open,126,Honolulu,15003,US,21.3835,-157.939,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.kapiolani.org,Not Available,Not Available,15,Non-profit,0,126,Not Available,Not Available,2013-08-26T00:00:00.000Z
-89.634624439999982,42.60856042100005,6070,0004553566,THE MONROE CLINIC,2005 5TH STREET,Not Available,Monroe,WI,53566,Not Available,(608) 324-1000,General Acute Care Hospital,Open,50,Green,55045,US,42.6086,-89.6346,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.monroeclinic.org,56,Not Available,55,Non-profit,0,50,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.941282576999981,40.839763259000044,6071,0018610032,NYP Morgan Stanley Children's Hospital,3959 Broadway,Not Available,New York,NY,10032,Not Available,(212) 304-5164,Children,Open,190,New York,36061,US,40.8398,-73.9413,622210,"Children's hospitals, general",https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://childrensnyp.org/mschony/,1464,Not Available,36,Non-profit,0,190,I,Not Available,2013-10-23T00:00:00.000Z
-157.853638514999972,21.308039602000051,6072,0002396813,Queens Medical Center,1301 Punchbowl Street,Not Available,Honolulu,HI,96813,Not Available,(808) 538-9011,General Acute Care Hospital,Open,495,Honolulu,15003,US,21.308,-157.854,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.queens.org,Not Available,Not Available,15,Non-profit,0,495,II,Y,2013-08-26T00:00:00.000Z
-90.129462768999986,42.951323961000071,6073,0004653533,UPLAND HILLS HLTH,800 COMPASSION WAY,Not Available,Dodgeville,WI,53533,Not Available,(608) 930-8000,General Acute Care Hospital,Open,69,Iowa,55049,US,42.9513,-90.1295,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.uplandhillshealth.org,1056,Not Available,55,Non-profit,0,69,Not Available,Y,2013-10-24T00:00:00.000Z
-73.953214273999947,40.789767531000045,6074,0018710001,Mount Sinai Hospital,1 Gustave L Levy Pl,Not Available,Long Island City,NY,10001,Not Available,(212) 241-1000,General Acute Care Hospital,Open,0,New York,36061,US,40.7898,-73.9532,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.mountsinai.org,1456,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-157.854493573999974,21.321413380000028,6075,0002496817,Rehabilitation Hospital Of The Pacific,226 No Kuakini St,Not Available,Honolulu,HI,96817,Not Available,(808) 531-3511,Rehabilitation Hospital,Open,66,Honolulu,15003,US,21.3214,-157.854,622310,"Rehabilitation Hospitals (Except Alcoholism, Drug Addiction)",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.rehabhospital.org,Not Available,Not Available,15,Non-profit,0,66,Not Available,Not Available,2013-08-26T00:00:00.000Z
-159.312875363999979,22.087821950000041,6076,0002596746,Samuel Mahelona  Memorial Hospital,4800 Kawaihau Rd,Not Available,Kapaa,HI,96746,Not Available,(808) 822-4961,General Acute Care Hospital,Open,80,Kauai,15007,US,22.0878,-159.313,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-04T00:00:00.000Z,http://www.smmh.hhsc.org,Not Available,Not Available,15,Government - State,0,80,Not Available,Not Available,2013-08-26T00:00:00.000Z
-73.986867881999956,40.769911817000036,6077,0018810019,The Addiction Institute of New York,1000 10Th Ave,Not Available,New York,NY,10019,Not Available,(212) 256-3800,Psychiatric Hospital,Open,0,New York,36061,US,40.7699,-73.9869,622210,"Hospitals, psychiatric (except convalescent)",https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.stlukeshospitalnyc.org/Addiction.aspx,1466,Not Available,36,Non-profit,0,0,Not Available,Not Available,2013-10-23T00:00:00.000Z
-157.835143530999972,21.300471250000037,6078,0002696826,Shriners Hospital For  Children,1310 Punahou St,Not Available,Honolulu,HI,96826,Not Available,(808) 941-4466,Children,Open,16,Honolulu,15003,US,21.3005,-157.835,622210,"Children's hospitals, general",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,"http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Hon
olulu.aspx",Not Available,Not Available,15,Non-profit,0,16,Not Available,Not Available,2013-08-26T00:00:00.000Z
-88.827976809999939,42.931103930000056,6079,0004753538,FORT HEALTHCARE,611 SHERMAN AVE E,Not Available,Fort Atkinson,WI,53538,Not Available,(920) 568-5000,General Acute Care Hospital,Open,72,Jefferson,55055,US,42.9311,-88.828,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.forthealthcare.com,133,Not Available,55,Non-profit,0,72,Not Available,Y,2013-10-24T00:00:00.000Z
-157.850705905999973,21.302850819000078,6080,0002796813,Straub Clinic And  Hospital,888 So King St,Not Available,Honolulu,HI,96813,Not Available,(808) 522-4000,General Acute Care Hospital,Open,111,Honolulu,15003,US,21.3029,-157.851,622210,General Medical And Surgical Hospitals,https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.straubhealth.org,Not Available,Not Available,15,Non-profit,0,111,Not Available,Not Available,2013-08-26T00:00:00.000Z
-73.953021347999936,40.769716500000065,6081,0018910021,Gracie Square Hospital,36-11 21St St,Not Available,Long Island City,NY,10021,Not Available,(212) 297-4468,General Acute Care Hospital,Open,157,New York,36061,US,40.7697,-73.953,622210,General Medical And Surgical Hospitals,https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.nygsh.org,1458,Not Available,36,Non-profit,0,157,Not Available,Not Available,2013-10-23T00:00:00.000Z
-90.855151435999971,44.303241097000061,6082,0004854615,BLACK RIVER MEM HSPTL,711 W ADAMS ST,Not Available,Black River Falls,WI,54615,Not Available,(715) 284-5361,General Acute Care Hospital,Open,25,Jackson,55053,US,44.3032,-90.8551,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.brmh.net,1037,Not Available,55,Non-profit,0,25,Not Available,Y,2013-10-24T00:00:00.000Z
-97.68353216,38.572953978000044,6083,0006867456,Lindsborg Community Hospital,605 W LINCOLN STREET,Not Available,Lindsborg,KS,67456,Not Available,(785) 2273308,General Acute Care Hospital,Open,25,McPherson,20113,US,38.573,-97.6835,622210,General Medical And Surgical Hospitals,http://www.kdheks.gov/bhfr/fac_list/,2013-05-30T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.lindsborghospital.org,H059001,Lindsborg Community Hospital Association,20,Non-profit,0,25,Not Available,Not Available,2013-10-24T00:00:00.000Z
-73.942143876999978,40.770302143000038,6084,0019010044,Coler Specialty Hospital,900 Main Street,Not Available,Roosevelt Island,NY,10044,Not Available,(212) 848-6000,Long Term Care Hospital,Open,1000,New York,36061,US,40.7703,-73.9421,622310,"Hospitals, Specialty (Except Psychiatric, Substance Abuse)",https://health.data.ny.gov/Health/Managed-Care-Institutional-Provider-Network-Data-D/ivv7-qybs,2013-06-10T00:00:00.000Z,Geocode,2014-02-10T00:00:00.000Z,http://www.nyc.gov/html/hhc/coler-goldwater/home.html,1487,Not Available,36,Government - Local,0,1000,Not Available,Not Available,2013-10-23T00:00:00.000Z
-87.819781462999984,42.578137922000053,6085,0004953143,UNITED HSPTL SYS,6308 EIGHTH AVE,Not Available,Kenosha,WI,53143,Not Available,(262) 656-2011,General Acute Care Hospital,Open,247,Kenosha,55059,US,42.5781,-87.8198,622210,General Medical And Surgical Hospitals,http://www.dhs.wisconsin.gov/bqaconsumer/healthcare/HospitalCty.pdf,2013-07-10T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.unitedhospitalsystem.org/,22,Not Available,55,Non-profit,0,247,Not Available,Y,2013-10-24T00:00:00.000Z
-158.025913731999964,21.498901114000027,6086,0002896786,Wahiawa General Hospital,128 Lehua St,Not Available,Wahiawa,HI,96786,Not Available,(808) 621-8411,General Acute Care Hospital,Open,160,Honolulu,15003,US,21.4989,-158.026,622210,"Hospitals, general medical and surgical",https://data.hawaii.gov/,2013-03-01T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.wahiawageneral.org,Not Available,Not Available,15,Non-profit,0,160,Not Available,Not Available,2013-08-26T00:00:00.000Z
